employee_id,employee_name,department,designation,grade,location,manager_name,current_tenure_years,is_manager,is_fresher,total_prior_exp_years,employee_version_from,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,skill_gap_index,verified_certs,total_courses,completed_courses,passed_courses,total_skills,fully_ready_skills,verified_skills,total_certs,avg_learning_days,avg_days_to_complete,courses_recommended,is_first_time_voucher,voucher_eligibility,_view_refreshed_ts
E10164,Kavya Gupta,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,4.23,FALSE,FALSE,2.04,10-06-2026,1,100,90,90.5,100,100,90,90,40,100,0,2,2,2,1,0,0,1,400,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10088,Kavya Iyer,Domain Consulting,Consultant,P1,Hyderabad,Meera Reddy,4.32,FALSE,FALSE,1.99,10-06-2026,1,50,81,49.2,50,50,40.5,86,7,0,2,4,2,2,1,1,1,2,215,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10184,Kavya Jain,Domain Consulting,Consultant,P1,Pune,Meera Reddy,3.76,FALSE,FALSE,2.04,10-06-2026,1,100,86,76.35,100,100,86,0,41.5,0,1,1,1,1,1,1,1,1,446,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10223,Kavya Joshi,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,3.89,FALSE,FALSE,2.04,10-06-2026,1,100,85,77.45,100,100,85,0,54.5,0,1,1,1,1,1,1,1,1,541,23,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10433,Kavya Kumar,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,7.89,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10108,Kavya Kumar,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.98,FALSE,FALSE,5.04,10-06-2026,1,100,76,84.15,100,100,76,88,7.5,0,0,1,1,1,1,1,1,1,259,20,1,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10241,Kavya Mehta,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,5.11,FALSE,FALSE,2.04,10-06-2026,1,100,89,78.55,100,100,89,0,57.5,0,0,1,1,1,1,1,1,1,582,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10261,Kavya Mishra,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,3.73,FALSE,FALSE,2.01,10-06-2026,1,100,81,77.45,100,100,81,0,62.5,100,1,1,1,1,0,0,0,1,628,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10415,Kavya Nair,Data Engineering,Data Engineer,P1,Pune,Amit Desai,6.4,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10279,Kavya Nair,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,3.24,FALSE,TRUE,0.54,10-06-2026,1,100,83,73.25,100,100,83,0,16.5,0,1,1,1,1,1,1,1,1,671,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10126,Kavya Pandey,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,3.62,FALSE,FALSE,2.01,10-06-2026,1,100,78,84.45,100,100,78,88,6.5,100,1,2,2,2,1,0,0,1,304,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10299,Kavya Patel,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.93,FALSE,FALSE,2.04,10-06-2026,1,100,93,75.15,100,100,93,0,15.5,100,1,1,1,1,0,0,0,1,723,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10012,Kavya Pillai,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.99,FALSE,FALSE,1.88,10-06-2026,1,50,91,50.95,50,50,45.5,92,5.5,0,2,4,2,2,1,1,1,2,39,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10356,Kavya Reddy,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,4.57,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10376,Kavya Shah,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,3.24,FALSE,TRUE,0.54,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10050,Kavya Shah,Cloud & Platform,Cloud Engineer,P1,Hyderabad,Vikram Rao,4.7,FALSE,FALSE,2.17,10-06-2026,1,50,89,53,50,50,44.5,84,40,0,2,4,2,2,1,1,1,2,125,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10146,Kavya Verma,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,3.18,FALSE,TRUE,0.45,10-06-2026,1,100,94,87.9,100,100,94,90,6,0,0,2,2,2,1,1,1,1,355,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10471,Kavya Yadav,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,8.02,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10338,Kavya Yadav,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,5.02,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10367,Krishna Banerjee,Bi & Analytics,Senior Analyst,P2,Hyderabad,Priya Sharma,7.01,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10175,Krishna Chatterjee,Bi & Analytics,Analyst,P1,Mumbai,Priya Sharma,4.74,FALSE,FALSE,2.04,10-06-2026,1,100,85,73.1,100,100,85,0,11,0,1,1,1,1,1,1,1,1,426,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10290,Krishna Dubey,Ai & Data Science,Senior Data Scientist,P2,Mumbai,Neha Singh,6.65,FALSE,FALSE,5,10-06-2026,1,100,94,76.45,100,100,94,0,26.5,0,1,1,1,1,1,1,1,1,700,19,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10137,Krishna Gupta,Domain Consulting,Trainee,P1,Hyderabad,Meera Reddy,2.6,FALSE,TRUE,0.46,10-06-2026,1,100,92,87.1,100,100,92,86,8,100,1,2,2,2,0,0,0,1,329,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10061,Krishna Iyer,Bi & Analytics,Analyst,P1,Pune,Priya Sharma,5.17,FALSE,FALSE,2.02,10-06-2026,1,50,85,56.35,50,50,42.5,94,62.5,0,1,4,2,2,1,1,1,2,150,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10214,Krishna Mehta,Digital Engineering,Trainee,P1,Noida,Anjali Patel,3.19,FALSE,TRUE,0.54,10-06-2026,1,100,88,77.6,100,100,88,0,50,100,1,1,1,1,1,0,0,1,518,20,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10252,Krishna Nair,Data Engineering,Data Engineer,P1,Hyderabad,Sneha Iyer,5.46,FALSE,FALSE,2.02,10-06-2026,1,100,77,74.25,100,100,77,0,38.5,0,1,1,1,1,1,1,1,1,608,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10099,Krishna Pandey,Cloud & Platform,Cloud Engineer,P1,Noida,Vikram Rao,6.23,FALSE,FALSE,2,10-06-2026,1,75,85.33,69.95,75,75,64,86,30,100,2,4,3,3,0,0,0,2,171.67,20.33,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10329,Krishna Reddy,Enterprise Applications,Developer,P1,Noida,Rohan Joshi,4.79,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10482,Krishna Shah,Bi & Analytics,Contractor,P1,Hyderabad,Priya Sharma,3.49,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10023,Krishna Shah,Cloud & Platform,Cloud Engineer,P1,Chennai,Vikram Rao,5.91,FALSE,FALSE,1.9,10-06-2026,1,50,80,52.1,50,50,40,84,40,0,2,4,2,2,1,1,1,2,61,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10406,Krishna Singh,Cloud & Platform,Senior Cloud Engineer,P2,Mumbai,Vikram Rao,7.12,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10444,Krishna Verma,Domain Consulting,Consultant,P1,Noida,Meera Reddy,4.31,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10265,Meera Agarwal,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.09,FALSE,FALSE,2.04,10-06-2026,1,100,89,73.9,100,100,89,0,11,0,0,1,1,1,1,1,1,1,638,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10048,Meera Agarwal,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,5.8,FALSE,FALSE,2.2,10-06-2026,1,50,93,57.25,50,50,46.5,98,57.5,0,2,4,2,2,1,1,1,2,121,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10150,Meera Bose,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,4.57,FALSE,FALSE,2.04,10-06-2026,1,100,78,85.05,100,100,78,82,21.5,100,1,2,2,2,1,0,0,1,369,23,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10342,Meera Das,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,4.39,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10124,Meera Das,Data Engineering,Data Engineer,P1,Pune,Amit Desai,5.77,FALSE,FALSE,2.08,10-06-2026,1,100,86,90.7,100,100,86,90,50,100,1,2,2,2,1,0,0,1,299,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10304,Meera Desai,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,5.23,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10086,Meera Desai,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,2.91,FALSE,TRUE,0.41,10-06-2026,1,50,85,49.8,50,50,42.5,88,6,100,2,4,2,2,1,0,0,2,209,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10239,Meera Jain,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,7.63,FALSE,FALSE,5.04,10-06-2026,1,100,93,75.15,100,100,93,0,15.5,100,1,1,1,1,1,0,0,1,577,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10277,Meera Joshi,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,8.02,FALSE,FALSE,5.04,10-06-2026,1,100,89,73.4,100,100,89,0,6,0,1,1,1,1,1,1,1,1,665,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10380,Meera Kumar,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.58,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10162,Meera Kumar,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,4.57,FALSE,FALSE,2,10-06-2026,1,100,78,87.2,100,100,78,84,40,0,1,2,2,2,1,1,1,1,395,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10036,Meera Menon,Bi & Analytics,Analyst,P1,Pune,Priya Sharma,4.02,FALSE,FALSE,2.2,10-06-2026,1,50,88,50.8,50,50,44,86,16,0,2,4,2,2,1,1,1,2,91,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10316,Meera Mishra,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,4.25,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10354,Meera Patel,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,6.38,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10469,Meera Pillai,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,3.93,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10227,Meera Pillai,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,4.42,FALSE,FALSE,2,10-06-2026,1,100,93,74.35,100,100,93,0,7.5,100,1,1,1,1,1,0,0,1,551,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10112,Meera Rao,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,6.3,FALSE,FALSE,2,10-06-2026,1,100,86,89.55,100,100,86,84,47.5,0,1,2,2,2,1,1,1,1,270,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10010,Meera Reddy,Domain Consulting,Manager,M1,Bangalore,Anita Joshi,9.38,TRUE,FALSE,3.61,10-06-2026,1,50,84,49.05,50,50,42,78,14.5,100,2,4,2,2,1,0,0,2,34,19,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10457,Meera Sharma,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,5.91,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10431,Meera Sharma,Data Engineering,Trainee,P1,Chennai,Amit Desai,2.73,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10188,Meera Singh,Data Engineering,Trainee,P1,Chennai,Amit Desai,3.4,FALSE,TRUE,0.58,10-06-2026,1,100,90,73.6,100,100,90,0,6,0,1,1,1,1,1,1,1,1,457,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10074,Meera Tiwari,Data Engineering,Data Engineer,P1,Pune,Amit Desai,4.39,FALSE,FALSE,1.99,10-06-2026,1,50,85,54.8,50,50,42.5,92,50,0,2,4,2,2,1,1,1,2,178,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10419,Meera Yadav,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,2.7,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10392,Meera Yadav,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,4.52,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10421,Neha Banerjee,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,3.93,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10122,Neha Banerjee,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,4.01,FALSE,FALSE,2.04,10-06-2026,1,100,94,91.4,100,100,94,84,50,0,1,2,2,2,1,1,1,1,294,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10314,Neha Bose,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.09,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10046,Neha Dubey,Bi & Analytics,Analyst,P1,Bangalore,Priya Sharma,3.66,FALSE,FALSE,2.1,10-06-2026,1,50,81,50.05,50,50,40.5,86,15.5,0,2,4,2,2,1,1,1,2,115,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10382,Neha Gupta,Data Engineering,Trainee,P1,Chennai,Amit Desai,2.73,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10306,Neha Iyer,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,6.38,FALSE,FALSE,2.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10076,Neha Jain,Data Engineering,Data Engineer,P1,Hyderabad,Amit Desai,6.13,FALSE,FALSE,2.03,10-06-2026,1,50,81,49.4,50,50,40.5,88,6,100,2,4,2,2,1,0,0,2,184,21,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10114,Neha Joshi,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,4.9,FALSE,FALSE,2.02,10-06-2026,1,100,78,89.4,100,100,78,92,50,0,1,2,2,2,1,1,1,1,276,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10459,Neha Kumar,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.09,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10198,Neha Menon,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,5.11,FALSE,FALSE,2,10-06-2026,1,100,78,71,100,100,78,0,4,100,1,1,1,1,1,0,0,1,481,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10152,Neha Mishra,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,7.73,FALSE,FALSE,5.04,10-06-2026,1,100,90,89.95,100,100,90,84,43.5,0,1,2,2,2,1,1,1,1,372,23,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10467,Neha Nair,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,2.7,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10344,Neha Pandey,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,4.52,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10190,Neha Patel,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,7.47,FALSE,FALSE,5.04,10-06-2026,1,100,88,74.7,100,100,88,0,21,0,1,1,1,1,1,1,1,1,462,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10390,Neha Pillai,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,4.39,FALSE,FALSE,2,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10275,Neha Rao,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,3.93,FALSE,FALSE,2.04,10-06-2026,1,100,93,74.7,100,100,93,0,11,100,1,1,1,1,1,0,0,1,661,25,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10084,Neha Reddy,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,9.3,FALSE,FALSE,5,10-06-2026,1,50,92,55.2,50,50,46,90,50,0,2,4,2,2,1,1,1,2,205,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10429,Neha Shah,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.58,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10267,Neha Shah,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,4.25,FALSE,FALSE,2.04,10-06-2026,1,100,83,72.45,100,100,83,0,8.5,0,1,1,1,1,1,1,1,1,643,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10160,Neha Sharma,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,5.71,FALSE,FALSE,2.02,10-06-2026,1,100,86,86.7,100,100,86,80,25,0,1,2,2,2,1,1,1,1,393,24,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10352,Neha Singh,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,5.23,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10006,Neha Singh,Ai & Data Science,Manager,M1,Hyderabad,Suresh Nair,10.77,TRUE,FALSE,4.08,10-06-2026,1,50,81,54,50,50,40.5,70,79,100,2,4,2,2,1,0,0,2,29,19,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10237,Neha Tiwari,Data Engineering,Trainee,P1,Chennai,Amit Desai,3.31,FALSE,TRUE,0.54,10-06-2026,1,100,81,71.85,100,100,81,0,6.5,100,1,1,1,1,1,0,0,1,574,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10038,Neha Verma,Ai & Data Science,Trainee,P1,Hyderabad,Neha Singh,3.22,FALSE,TRUE,0.5,10-06-2026,1,50,89,56.8,50,50,44.5,96,60,100,2,4,2,2,1,0,0,2,96,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10229,Neha Yadav,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,8.11,FALSE,FALSE,5,10-06-2026,1,100,89,74.35,100,100,89,0,15.5,0,1,1,1,1,1,1,1,1,554,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10102,Nidhi Agarwal,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,5.31,FALSE,FALSE,2,10-06-2026,1,100,78,88.2,100,100,78,84,50,100,1,2,2,2,1,0,0,1,248,20,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10447,Nidhi Banerjee,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,7.08,FALSE,FALSE,5.04,10-06-2026,1,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10178,Nidhi Das,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,3.59,FALSE,FALSE,2.04,10-06-2026,1,100,88,73,100,100,88,0,4,0,1,1,1,1,1,1,1,1,433,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10140,Nidhi Desai,Data Engineering,Trainee,P1,Chennai,Amit Desai,2.88,FALSE,TRUE,0.54,10-06-2026,1,100,90,87.6,100,100,90,82,23,0,1,2,2,2,1,1,1,1,339,26,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10409,Nidhi Gupta,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,5.91,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10293,Nidhi Jain,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,4.39,FALSE,FALSE,2,10-06-2026,1,100,92,78.6,100,100,92,0,52,0,1,1,1,1,1,1,1,1,709,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10332,Nidhi Joshi,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,6.58,FALSE,FALSE,5.01,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10217,Nidhi Kumar,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,5.42,FALSE,FALSE,1.97,10-06-2026,1,100,89,73.5,100,100,89,0,7,0,0,1,1,1,1,1,1,1,523,21,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10370,Nidhi Mishra,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,2.7,FALSE,TRUE,0.53,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10064,Nidhi Pillai,Ai & Data Science,Data Scientist,P1,Hyderabad,Neha Singh,6.35,FALSE,FALSE,1.96,10-06-2026,1,50,88,53.8,50,50,44,90,40,0,2,4,2,2,1,1,1,2,155,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10485,Nidhi Sharma,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,3.25,FALSE,TRUE,0.54,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
E10026,Nidhi Sharma,Digital Engineering,Software Engineer,P1,Noida,Anjali Patel,4.65,FALSE,FALSE,2.08,10-06-2026,1,50,84,52.6,50,50,42,78,50,0,2,4,2,2,1,1,1,2,69,25,2,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10255,Nidhi Verma,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,5.23,FALSE,FALSE,2.04,10-06-2026,1,100,83,72.75,100,100,83,0,11.5,100,1,1,1,1,1,0,0,1,615,24,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10257,Pooja Chatterjee,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,6.38,FALSE,FALSE,2.01,10-06-2026,1,100,92,74,100,100,92,0,6,0,0,1,1,1,1,1,1,1,622,26,0,TRUE,100% Free — First Timer,2026-06-10T12:55:28.802Z
E10449,Pooja Das,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,5.23,FALSE,FALSE,2.04,10-06-2026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,TRUE,Not Eligible,2026-06-10T12:55:28.802Z
